,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image,filename,price
8483,58852,Men,Accessories,Cufflinks,Cufflinks,Black,Summer,2017,Casual,Hakashi Men Black Cufflinks,http://assets.myntassets.com/v1/images/style/properties/Hakashi-Men-Black-Cufflinks_c8ddb73392cf28df27be6a3c9238e660_images.jpg,58852.jpg,200.0
7990,51346,Men,Accessories,Socks,Socks,Charcoal,Summer,2016,Casual,Raymond Men Charcoal Socks,http://assets.myntassets.com/v1/images/style/properties/5322030322a3617c968f52a815c72580_images.jpg,51346.jpg,135.0
4871,53702,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Kiara Women Brown Handbags,http://assets.myntassets.com/v1/images/style/properties/a15234477d31eba28bc29cbefd9f0a3f_images.jpg,53702.jpg,35.0
4770,14038,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Flying Machine Men Check Red Shirts,http://assets.myntassets.com/v1/images/style/properties/12dff4c4ecf5c7e7928dd7bb75029c48_images.jpg,14038.jpg,95.0
2190,10452,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Flying Machine Men HS Grey Tshirts,http://assets.myntassets.com/v1/images/style/properties/3ec431e00f610d380df98f3a992cd3ea_images.jpg,10452.jpg,135.0
6910,57087,Women,Apparel,Bottomwear,Skirts,Yellow,Summer,2012,Casual,Elle Women Yellow Skirt,http://assets.myntassets.com/v1/images/style/properties/Elle-Women-Yellow-Skirt_6ecbe21830bfc3c04458ba591e0bf9a1_images.jpg,57087.jpg,115.0
8028,7210,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Jealous 21 Women White T-shirt,http://assets.myntassets.com/v1/images/style/properties/0ed175411fc2b94c0db94863a9c1aa3d_images.jpg,7210.jpg,25.0
7394,35632,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2015,Casual,Gliders by Liberty Men Red & Black Econew Flip-Flops,http://assets.myntassets.com/v1/image/style/properties/35632/Gliders-Men-Red--Black-Econew-Flip-Flops_1_9d6614d1688f6cc77382d2d94ab19d4b.jpg,35632.jpg,225.0
8644,28583,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,ADIDAS Originals Men Black Watch ADH2659,http://assets.myntassets.com/v1/images/style/properties/30d0b7b78cb96296d5f214be5e867954_images.jpg,28583.jpg,35.0
3014,46283,Women,Apparel,Topwear,Tunics,White,Summer,2012,Casual,109F Women White Tunic,http://assets.myntassets.com/v1/images/style/properties/9b010a69501f8f0b73c91492c8e242d6_images.jpg,46283.jpg,135.0
8295,22876,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012,Casual,Woodland Men Camel Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/af0c0f326890e6629219e34a108ce571_images.jpg,22876.jpg,180.0
6959,6764,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Timberland Men Blue & White Striped Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/Timberland-Men-Blue---White-Striped-Polo-T-shirt_91acff7b4c19391642ed74919a08c1e2_images.jpg,6764.jpg,25.0
5366,22759,Women,Apparel,Topwear,Kurtas,White,Fall,2011,Ethnic,BIBA Women Printed White Kurta,http://assets.myntassets.com/v1/images/style/properties/4a1501457dec42b4e8fcab39e999fcf0_images.jpg,22759.jpg,175.0
2311,19342,Women,Apparel,Topwear,Jackets,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Jacket,http://assets.myntassets.com/v1/images/style/properties/a17db8e6c96c44467950a37c02e56465_images.jpg,19342.jpg,200.0
8528,48208,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,United Colors of Benetton Men Brown Sunglasses,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Brown-Sunglass_ca4dac0028d1357a3159d539e44c6b32_images.jpg,48208.jpg,155.0
4392,8979,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Puma Men Driving Power Lo SF Black Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/f70c7516c24b084f37404cf3bca4614f_images.jpg,8979.jpg,120.0
5796,28578,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,ADIDAS Originals Men Black Dial Chronograph Watch ADH2637,http://assets.myntassets.com/v1/images/style/properties/09e8371f8c95ac80f27de1ee82e67167_images.jpg,28578.jpg,75.0
6175,35006,Women,Accessories,Stoles,Stoles,Beige,Summer,2012,Ethnic,Fabindia Women Printed Beige & Black Stole,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Printed-Beige---Black-Stole_ca536c9137936570ed732a45260551cc_images.jpg,35006.jpg,165.0
1143,8542,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011,Casual,Crocs Women Abf Single Flip Slippers,http://assets.myntassets.com/v1/images/style/properties/09118611ddca6a40290b7edb969da97e_images.jpg,8542.jpg,30.0
8008,32426,Men,Apparel,Bottomwear,Shorts,White,Summer,2012,Sports,ADIDAS Men White Shorts,http://assets.myntassets.com/v1/images/style/properties/0144f4d199bdc2598e9afa24441a6fa3_images.jpg,32426.jpg,70.0
4319,26136,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012,Formal,John Miller Men Black Trousers,http://assets.myntassets.com/v1/images/style/properties/6fe4ccb4dbd9c54dfd57ce63f8b12879_images.jpg,26136.jpg,130.0
8583,42958,Men,Accessories,Belts,Belts,Brown,Summer,2012,Casual,French Connection Men Brown Belt,http://assets.myntassets.com/v1/images/style/properties/f5defc7900ca6d2fe7d5546a7e7950a7_images.jpg,42958.jpg,130.0
8271,28114,Men,Apparel,Innerwear,Trunk,Grey,Summer,2016,Casual,Jockey COMFORT PLUS Men Comfort Plus Grey Trunks 8015,http://assets.myntassets.com/v1/image/style/properties/28114/Jockey-Men-Comfort-Plus-Grey-Trunks_1_2af8b0524a1d6a6146109df72d2088a8.jpg,28114.jpg,170.0
487,22366,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Ed Hardy Men New Tiger White T-Shirt,http://assets.myntassets.com/v1/images/style/properties/b470ee8121b08981d0e1385aaf7b4f46_images.jpg,22366.jpg,115.0
2885,7534,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,Nike men's As Nike Spher White Orange T-shirt,http://assets.myntassets.com/v1/images/style/properties/91b1d7aa78d18f7a2ce8d942d55a9fa8_images.jpg,7534.jpg,120.0
5083,11118,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Indigo Nation Men Solid White Shirts,http://assets.myntassets.com/v1/images/style/properties/5488fb2004a8a9c6a644ab5f691b9c94_images.jpg,11118.jpg,120.0
4462,10833,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Wrangler Men Rope Embro Polo Red T-Shirt,http://assets.myntassets.com/v1/images/style/properties/317e3cbe98a3dcb68a37f8b99f64f843_images.jpg,10833.jpg,65.0
8761,40406,Women,Apparel,Topwear,Tops,Black,Summer,2012,Casual,Tonga Women Black & Grey Top,http://assets.myntassets.com/v1/images/style/properties/27ca0e789754fbecc4240fbe9646c493_images.jpg,40406.jpg,95.0
1564,52410,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Winter,2015,Casual,Red Rose Women Black Nightdress,http://assets.myntassets.com/v1/images/style/properties/Red-Rose-Women-Black-Nightdress_be56a8ee3fdbfcc1baab9241d1fad22a_images.jpg,52410.jpg,120.0
7060,33536,Women,Footwear,Shoes,Heels,Brown,Summer,2016,Casual,Cobblerz Women Brown & Beige Pumps,http://assets.myntassets.com/v1/images/style/properties/fa12b8d6cad5dd94d05201aa58626df7_images.jpg,33536.jpg,155.0
6471,2397,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men's Brown Casual Shoe,http://assets.myntassets.com/v1/images/style/properties/8f9307ab2dfebec13927ad6801a3f24f_images.jpg,2397.jpg,185.0
3420,27623,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012,Casual,Scullers Men Beige Shorts,http://assets.myntassets.com/v1/images/style/properties/e5c4d1d6162192568cf3b0f8cad15a6f_images.jpg,27623.jpg,145.0
711,20860,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Women Casual Sunglasses,http://assets.myntassets.com/v1/images/style/properties/d66a2ecd159e4e9b8f73856bc49cc26c_images.jpg,20860.jpg,65.0
2356,4910,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Levis Kids Girl's Dionne Pink Teens Kidswear,http://assets.myntassets.com/v1/images/style/properties/014519ce544153b6be1aaddc0075eed8_images.jpg,4910.jpg,70.0
6740,22080,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Vishudh Women Printed Black Kurta,http://assets.myntassets.com/v1/images/style/properties/1356458772fb724464f39f765b3454f3_images.jpg,22080.jpg,205.0
7913,18943,Men,Accessories,Socks,Socks,Black,Summer,2016,Casual,Levis Men Half Cushion Low Cut Pack of 3 Socks,http://assets.myntassets.com/v1/images/style/properties/63976104c35c3964725da846e05817e0_images.jpg,18943.jpg,105.0
517,11978,Men,Footwear,Sandal,Sandals,Navy Blue,Summer,2012,Casual,FILA Men Aruba Navy Blue Sandal,http://assets.myntassets.com/v1/images/style/properties/5c439c0c29672ff85b3aaafb66a43ae8_images.jpg,11978.jpg,45.0
5164,5005,Women,Apparel,Bottomwear,Skirts,Red,Summer,2011,Casual,Gini and Jony Girl's Glinda Red Kidswear,http://assets.myntassets.com/v1/images/style/properties/2243bdce70f8b5bfa41751a0287e7c7f_images.jpg,5005.jpg,185.0
6584,58898,Men,Accessories,Ties,Ties,Grey,Summer,2012,Casual,Hakashi Men Black & Grey Silk Tie,http://assets.myntassets.com/v1/images/style/properties/Hakashi-Men-Grey-Tie_51675975f97b1b51f76345d13a1a2a7a_images.jpg,58898.jpg,185.0
3159,25977,Women,Personal Care,Fragrance,Perfume and Body Mist,Orange,Spring,2017,Casual,J.Del Pozo Ambar Women Perfume,http://assets.myntassets.com/v1/images/style/properties/5c9048b639ee60cc9f226e20a32daa27_images.jpg,25977.jpg,90.0
9718,22225,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Little Miss Women Giggles Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/a297aedaf746f53ae381b41301ae0b70_images.jpg,22225.jpg,195.0
6901,36282,Women,Apparel,Loungewear and Nightwear,Night suits,White,Summer,2017,Casual,SDL by Sweet Dreams Women White Night suits,http://assets.myntassets.com/v1/images/style/properties/274512005a5348359b5ef09a36b86a9d_images.jpg,36282.jpg,205.0
2858,12950,Men,Apparel,Topwear,Shirts,White,Fall,2011,Casual,Basics Men White Slim Fit Checked Shirt,http://assets.myntassets.com/v1/images/style/properties/86bc888e5b861af81f564e2e9f627299_images.jpg,12950.jpg,60.0
6237,7844,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Puma Women Cabana Racer SL JR Black Blue Green Shoe,http://assets.myntassets.com/v1/images/style/properties/bc18ba8aa29d4b4eb2e893edb777ebfe_images.jpg,7844.jpg,110.0
9928,6906,Women,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Tantra Women's Cool Red T-shirt,http://assets.myntassets.com/v1/images/style/properties/8b99b42503570db2a7c146e868648637_images.jpg,6906.jpg,90.0
3462,44982,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Maxima Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/f747c12cfd9ae4ee0b391a877b892c7a_images.jpg,44982.jpg,130.0
2313,18290,Women,Apparel,Topwear,Kurtas,Orange,Fall,2011,Ethnic,Aneri Women Shabarana Orange Kurta,http://assets.myntassets.com/v1/images/style/properties/5a71f4477f5e332491ea3401690be5b3_images.jpg,18290.jpg,200.0
2368,29147,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,United Colors of Benetton Men Printed Green T-shirt,http://assets.myntassets.com/v1/images/style/properties/c2f50ebbd884d95682e00bb73ce4c6c0_images.jpg,29147.jpg,100.0
6008,2355,Unisex,Sporting Goods,Sports Equipment,Footballs,White,Fall,2010,Sports,ADIDAS Red Bull Trophy Soccer Unisex Football,http://assets.myntassets.com/v1/images/style/properties/8237d71db837fa28c3fac65a7e7c6cd6_images.jpg,2355.jpg,100.0
2968,53597,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Digital Watch M086J001Y,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Black-Digital-Watch_bbe3937986dd8dfc2d3e516e46a13a30_images.jpg,53597.jpg,50.0
4934,14031,Women,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Nike Women Printed Black Tshirts,http://assets.myntassets.com/v1/images/style/properties/c9511f0201aacfd0501006fddc3d1b70_images.jpg,14031.jpg,120.0
8783,54650,Women,Accessories,Watches,Watches,Red,Winter,2016,Casual,Fastrack Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/Fastrack-Women-Red-Watch_bca8421fb3147ab40d3ab3444e385d3b_images.jpg,54650.jpg,75.0
1110,58141,Women,Accessories,Jewellery,Earrings,Silver,Fall,2012,Casual,Rreverie Silver Earrings,http://assets.myntassets.com/v1/images/style/properties/Rreverie-Silver-Earrings_0ab43a3a7c71a0e12c78b93fbeb75f4d_images.jpg,58141.jpg,160.0
4277,17443,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO ENTICER Unisex Black Dial Watch BS113 ,http://assets.myntassets.com/v1/images/style/properties/820a2f853eacec7a942d6cdad2ce7ce1_images.jpg,17443.jpg,145.0
3564,41438,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Casual,Lee Cooper Men White Sports Shoes,http://assets.myntassets.com/v1/images/style/properties/00151ff747ecd0822548bc03eae08649_images.jpg,41438.jpg,90.0
3822,21982,Women,Accessories,Bags,Clutches,Gold,Winter,2015,Casual,Murcia Women Casual Gold Clutch,http://assets.myntassets.com/v1/images/style/properties/526a52c814c617e9d71b57e6ff2ba42a_images.jpg,21982.jpg,60.0
6608,58262,Women,Accessories,Bags,Clutches,Bronze,Summer,2012,Casual,Baggit Women Bronze Clutch,http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Copper-Zodiac-Brush-Clutch_5a1bca3fb9376ff146bcce61bf053b90_images.jpg,58262.jpg,35.0
9720,44037,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017,Casual,Dunhill Men London Perfume,http://assets.myntassets.com/v1/images/style/properties/fa9ffb5e9de5d46791d8fe32f22fdf2f_images.jpg,44037.jpg,120.0
8982,6169,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2011,Casual,ADIDAS Women's Printed Upper Blue Flip Flop,http://assets.myntassets.com/v1/images/style/properties/7339dd9248589abb0690187b16199725_images.jpg,6169.jpg,135.0
624,12163,Women,Apparel,Bottomwear,Leggings,Purple,Fall,2011,Ethnic,Aurelia Women Solid Purple Leggings,http://assets.myntassets.com/v1/images/style/properties/8c29f66ec78e78081504b6ad73e6af8b_images.jpg,12163.jpg,165.0
5662,24173,Women,Apparel,Topwear,Kurtis,Green,Fall,2011,Ethnic,Aurelia Women Printed Green Kurti,http://assets.myntassets.com/v1/images/style/properties/47893eaca875f9034a6d3af42734467b_images.jpg,24173.jpg,125.0
160,15517,Men,Footwear,Shoes,Casual Shoes,Red,Fall,2011,Casual,Rockport Men LLandro Red Casual Shoes,http://assets.myntassets.com/v1/images/style/properties/0ea0e6130d5d4c093e0e516f9b43ced6_images.jpg,15517.jpg,25.0
298,25376,Men,Apparel,Innerwear,Innerwear Vests,Grey,Summer,2016,Casual,Levis Men Grey Innerwear T-Shirt,http://assets.myntassets.com/v1/images/style/properties/adc3a5566f4c3e9f3f729ab6f9e44c56_images.jpg,25376.jpg,130.0
9827,23555,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017,Casual,Police Dark Men Perfume,http://assets.myntassets.com/v1/images/style/properties/0b19b52928da34c22f12bf8572d5ebdf_images.jpg,23555.jpg,30.0
1355,11511,Women,Footwear,Shoes,Flats,Gold,Winter,2015,Casual,Catwalk Women Lifestyle Gold Toned Ballerinas,http://assets.myntassets.com/v1/images/style/properties/09f49fced9f3a34e970cca2e5023d775_images.jpg,11511.jpg,160.0
2845,59066,Women,Apparel,Innerwear,Bra,White,Summer,2017,Casual,Peri Peri Women White Bra,http://assets.myntassets.com/v1/images/style/properties/Peri-Peri-Women-White-Bra_ca6b4f0e202b110afebf25f858577609_images.jpg,59066.jpg,185.0
9230,41172,Women,Apparel,Topwear,Shirts,Orange,Summer,2012,Casual,Allen Solly Woman Orange Shirt,http://assets.myntassets.com/v1/images/style/properties/3e70b8b4ef18160e1aca6f82ccbb51bc_images.jpg,41172.jpg,195.0
9241,7070,Men,Apparel,Bottomwear,Track Pants,Cream,Summer,2011,Casual,Timberland Men's Cycling Pod Chino Khaki Pant,http://assets.myntassets.com/v1/images/style/properties/e03224b5075b5460be3b6297b6e1a53a_images.jpg,7070.jpg,30.0
3825,59296,Men,Apparel,Topwear,Shirts,White,Fall,2012,Casual,U.S. Polo Assn. Men White & Green Shirt,http://assets.myntassets.com/v1/images/style/properties/US-Polo-Assn-Men-White---Green-Shirt_b9f43c48e031ce69ac1299a1f90acd7d_images.jpg,59296.jpg,155.0
3575,8740,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Indigo Nation Men Checks Navy Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/d0e9e44fe7a79b0e0ad354e8c74b0d52_images.jpg,8740.jpg,155.0
369,58726,Men,Apparel,Topwear,Tshirts,Grey,Summer,2012,Casual,Puma Men Grey T-shirt,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Grey-T-shirt_cf275e8d9abdab9e307d6adbf8fc6d9f_images.jpg,58726.jpg,105.0
9311,52139,Women,Apparel,Topwear,Tshirts,Orange,Summer,2012,Casual,Femella Women Orange Polo T-Shirt,http://assets.myntassets.com/v1/images/style/properties/b3f34e0b808ab138fa389d1d53fe53b5_images.jpg,52139.jpg,55.0
2732,25779,Men,Apparel,Topwear,Suspenders,Black,Summer,2012,Formal,Arrow Men Black Suspenders,http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Black-Suspenders_2a714cdf9e938316c8724277446e746d_images.jpg,25779.jpg,220.0
7552,4837,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Sher Singh Men's White Polo T-shirt,http://assets.myntassets.com/v1/images/style/properties/b030f650ab21803789107d1aa75ee5ab_images.jpg,4837.jpg,175.0
9870,48093,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Casual,French Connection Women Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/9a2d93683ac9ba090729b808fc231749_images.jpg,48093.jpg,145.0
8925,52137,Women,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Femella Women Black Polo T-Shirt,http://assets.myntassets.com/v1/images/style/properties/66ac799304463f5fda8b93dd17ffac63_images.jpg,52137.jpg,140.0
8589,3243,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2010,Sports,Puma Men's Future Cat Black Shoe,http://assets.myntassets.com/v1/images/style/properties/832996d2e3990fc5d05af0fda8d50240_images.jpg,3243.jpg,25.0
7153,2559,Men,Apparel,Topwear,Tshirts,Black,Fall,2010,Casual,Decathlon Men's Comp Black T-shirt,http://assets.myntassets.com/v1/images/style/properties/3085371e3fdf77080fef929d8ddc548b_images.jpg,2559.jpg,175.0
9609,10723,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Sports,Nike Men Trainng Men's tshirt White Tshirts,http://assets.myntassets.com/v1/images/style/properties/22046cbe32bfa4de9eecae5bcf82b2d4_images.jpg,10723.jpg,205.0
7313,18986,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Originals Men St Tee Grp Black Tshirt,http://assets.myntassets.com/v1/images/style/properties/fddabada92ca978942bac208cec32f6d_images.jpg,18986.jpg,90.0
5683,24517,Women,Apparel,Topwear,Kurtas,Brown,Fall,2011,Ethnic,Mother Earth Women Brown Printed Kurta,http://assets.myntassets.com/v1/images/style/properties/85ec825867a71637f53a1f6cbebe3e61_images.jpg,24517.jpg,145.0
4416,59838,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2010,Casual,United Colors of Benetton Men Navy Blue Shirt,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-Black-Shirt_22c4c683493eb1e7399634a84078ae95_images.jpg,59838.jpg,110.0
6451,45175,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,CASIO ENTICER Men White Dial Analogue Watch A583,http://assets.myntassets.com/v1/images/style/properties/Casio-Men-White-Dial-Watch_1801b85825f29a3d7fec3783a445d4ba_images.jpg,45175.jpg,215.0
3970,4387,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Batman Men's Affliction Grey Violet T-shirt,http://assets.myntassets.com/v1/images/style/properties/1f46bfab4d6c347da3f60a3fd1b854ee_images.jpg,4387.jpg,190.0
4470,10453,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Flying Machine Men Gloden Haze Yellow Tshirts,http://assets.myntassets.com/v1/images/style/properties/b2752e62365b2c1b427c3ef4b8105715_images.jpg,10453.jpg,70.0
3221,39170,Women,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Aneri Women Black Kurta,http://assets.myntassets.com/v1/images/style/properties/7dffb2716d38f7e6eb3c8ee76fe7d8fc_images.jpg,39170.jpg,170.0
5437,29513,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Playboy Women White Dial Watch,http://assets.myntassets.com/v1/images/style/properties/9124e8a06f37e282c3309d98a2139fcf_images.jpg,29513.jpg,30.0
7545,58493,Women,Apparel,Dress,Dresses,Grey,Fall,2012,Casual,Tonga Women Grey Dress,http://assets.myntassets.com/v1/images/style/properties/Tonga-Women-Grey-Dress_85699efa1b3a8648e1ae04fa4a341526_images.jpg,58493.jpg,145.0
5797,43849,Women,Accessories,Jewellery,Earrings,Green,Summer,2012,Ethnic,Royal Diadem White & Green Earrings,http://assets.myntassets.com/v1/images/style/properties/56951c7c06acdc2457175afe7657564e_images.jpg,43849.jpg,175.0
